cepet,cepat
sjak,sejak
smntra,sementara
smntr,sementara
stdkny,setidak
perjmputan,penjemputan
diandelin,diandalkan
oengantaran,pengantaran
penglmn,pengalaman
loging,masuk
moga,semoga
sayamakasih,saya makasih
golek,gojek
mantaap,mantap
hatihati,hati hati
dowload,unduh
verif,verifikasi
pedning,pending
gojeksebab,gojek sebab
karyawannyalagian,karyawan lagian
maluin,memalukan
sulitpula,sulit juga
instal,memasang
gajelassss,tidak jelas
ketulung,tertolong
mantapjagan,mantap jangan
canggihtapi,canggih tapi
gopaydisuruh,gopay disuruh
bisadgn,bisa dengan
lainbikin,lain bikin
terusnerus,terus menerus
ginitunggu,begini tunggu
ovotidur,ovo tidur
diantaroke,diantar
gunain,menggunakan
rb,ribu
gini,begini
nyangkut,tersangkut
masukbelum,masuk belum
seharihari,sehari hari
pesan ditambah,pesan ditambah
melongonyender,melongo bersandar
jekjangan,jek jangan
dibagusindulu,membaguskan dulu
ordermikir,order pikir
mantappppp,mantap
balikin,balikan
lamamau,lama mau
memasukan,memasuki
krrna,karena
bangett,banget
gaaktif,tidak aktif
ngambil,mengambil
ralisasi,realisasi
uninstal,menghapus
lagibeda,lagi beda
krn,karena
lamaterbantu,lama terbantu
kmari,kemari
bepergihan,bepergian
nyalahin,menyalahkan
blokkkkkkkk,blok
statusnyamana,status dimana
errorpadahal,kesalahan padahal
sekrg,sekarang
jelassaya,jelas saya
sayakembalikan,saya kembalikan
kemaren,kemarin
sumpahin,menyumpahi
gausah,tidak usah
aplikasih,aplikasi
patner,mitra
gopatner,gopartner
semalem,semalam
okeeeeee,oke
gitui,seperti ini
daunnn,daun
jngn,jangan
jauhhhh,jauh
dibagusin,membaguskan
saatsaat,saat saat
daftarin,daftarkan
terhambatharus,terhambat harus
nahan,menahan
seneng,senang
bangsaaatttt,bangsat
tambahi,tambahkan
mudahmudahan,mudah mudahan
verifikasinyagua,verifikasi saya
sedangkn,sedangkan
jm,jam
orderanorderannya,order
hematterimaksih,hemat terima kasih
awaspembobolan,awas pembobolan
ak,aku
lagibuat,lagi buat
gunanya,fungsi
ketokopedia,ke tokopedia
ovopoin,ovo poin
tinggak,tinggal
klick,klik
ngeselin,menyebalkan
dipromosisiin,mempromosisisikan
mengeceewakan,mengecewakan
menyenangkanmembantu,menyenangkan membantu
buruktf,buruk transfer
jelasente,jelas kamu
saldony,saldo
makenya,pakai
sekarangsaya,sekarang saya
ditinggalin,meninggalkan
ituketimbang,itu ketimbang
siiippp,sip
ngajukan,mengajukan
mantapp,mantap
belom,belum
teruss,terus
lakukan,melakukan
susahh,susah
kagak,tidak
ampe,sampai
mintadi,minta di
lgapk,kelambatan aplikasi
akalseperti,akal seperti
jngan,jangan
anjeng,anjing
mayanlah,lumayan
custumer,pelanggan
reibet,ribet
pantesan,pantas
pelangganya,pelanggan
kalok,kalau
yaa,iya
emailmohon,email moho
nomorlapor,nomor lapor
brapa,berapa
dscrennsotpusing,discreenshot pusing
sayakasih,saya kasih
konfirm,konfirmasi
stelah,setelah
gada,tidak ada
kesel,kesal
gojeksangat,gojek sangat
anterin,antarkan
ajaterima,saja terima
siip,sip
saldoy,saldo
gaguna,tidak berguna
kembaliuntuk,kembali untuk
sekalikasihan,sekali kasihan
harilangganan,hari langganan
komplen,komplain
masalahseolah,masalah seolah
lakukaningin,lakukan ingin
mageran,malas
oooookkkkkkkeee,oke
penyelamatkuu,penyelamat aku
karyana,karya
ongkosnyatdk,ongkos tidak
baguspengemudi,bagus pengemudi
okeeh,oke
masi,masih
vocher,kupon
pkoknya,pokok
sebabsaya,sebab saya
bisabagaimana,bisa bagaimana
halsayangnya,hal sayang
membantukeren,membantu keren
lanjutiuang,lanjuti uang
kembalikansaldo,kembalikan saldo
skg,sekarang
dikondikan,dikondisikan
ujungujungnya,ujung
keluang,keulanh
pkek,pakai
nomernta,nomor
dikembalikanapa,mengembalikan
pohak,pihak
sayamohon,saya mohon
ceweq,perempuan
salh,salah
erro,kesalahan
baguuuuss,bagus
ramahbw,ramah
susahmau,susah mau
samajawaban,sama jawaban
sekalijika,sekali jika
berulangkali,berulang kali
trnsksi,transaksi
diperbaruhi,memperbarui
trnfer,transfer
ja,saja
offf,off
aktifkn,aktifkan
mudh,mudah
senila,senilai
tggl,tanggal
terisisaya,terisi saya
berhasiltetapi,berhasil tetapi
okkkkkkkkkkkkkoooooo,oke
nungguin,menunggu
keselll,kesal
jln,jalan
ujan,hujan
emg,memang
indo,indonesia
membantutpi,membantu tapi
bnget,banget
dlukita,dulu kita
tokonyaini,toko ini
gojeknyabukan,gojek bukan
pengemudiklo,penggemudi kalau
duhhh,aduh
trafficnya,macet
astagaaa
aplikasinyasampe,aplikasi sampai
halalnon,halal tidak
endtask,menghentikan
entask,menghentikan
siiip,sip
ngomong,berbicara
bessst,terbaik
ter,sangat
voucer,kupon
dipakemuter,dipakai mutar
uninstalinstal,menghapus
ojeg,ojek
bisayang,bisa yang
ngak,tidak
bnyak,banyak
berkahhh,berkah
amiin,amin
parahhh,parah
adasaya,ada saya
koneksinyaketerangnnya,koneksi keterangan
orangggpdhl,orang padahal
adakocakkkkkkkkkkkkkk,ada lucu
konsistenn,konsisten
kepake,terpakai
yoba,coba
orgramah,orang ramah
sajajangan,saja jangan
gitujangan,gitu jangan
gopaysegera,gopay segera
pilihpilih,pilih pilih
krna,karena
adain,adakan
gagallsudah,gagal sudah
kaliparahh,kali parah
lemottlolaaa,lemot
peringatn,peringatan
limaaplikasi,lima aplikasi
meres,meras
futur,fitur
dikurangin,dikurangi
nyampe,sampai
diskongratis,diskon gratis
dinaikin,menaikkan
rusakkecewa,rusak kecewa
gagalgara,gagal gara
fikir,pikir
awalawal,awal awal
cakeptapi,cakep tapi
bye,selamat tinggal
maks,maksimal 
default,bawaan
proseswhy,proses kenapa
menitjam,menit jam
gilak,gila
tampannn,tampan
diem,diam
prjalananjoss,perjalanan bagus
aamiin,amin
gojekk,gojek
sgbai,sebagai
mmbangun,membangun
mmberikan,memberikan
stdknya,setidaknya
mamanusiakan,memanusiakan
dgnan,dengan
kejamsaya,kejam saya
berikhan,berikan
lsg,langsung
dinaekin,menaikkan
untubg,untung
aplikasii,aplikasi
nda,tidak
bisaa,bisa
devloper,pengembang
store,toko
joss,bagus
gacoan,andalan
mendownload,unduh
ato,atau
dlbisa,dulu bisa
bagussering,bagus sering
disc,diskon
gonta,ganti
fvckkkkkkmakin,sial makin
lgpadahal,lagi padahal
aplikasipaylater,aplikasi bayar nanti
terkecualibiarpun,terkecuali biarpun
semakun,samakin
center,pusat
langsun,langsung
aktifitas,aktivitas
dl,dulu
telp,telepon
clear,bersih
log,masuk
taudikembalikan,tahu mengembalikan
payaah,payah
apain,apa
kastamer,pelanggan
kontl,kontol
perubahantrs,perubahan terus
jelasdan,jelas dan
resikoklo,risiko kalau
signal,sinyal
gofaylatermohon,gopaylater mohon
upgradenya,meningkatkan
membantukenapa,membantu kenapa
prank,lelucon
article,artikel
puaass,puas
eksplore,menjelajah
eksplor,mejelajah
ngalong,begadang
haritetep,hari tetap
orderanapa,order kenapa
semuatau,semua tahu
cancle,membatalkan
pertamakali,pertama kali
ajiggg,anjing
keyboard,papan ketik
teeerbaik,terbaik
dlusoalnya,dulu soal
slh,salah
syasaya,saya saya
nrasfer,transfer
ribeeeeet,ribet
gocoinssekarang,gocoins sekarang
transaksitolong,transaksi tolong
mantapppp,mantap
memuaskam,memuaskan
adatp,ada tapi
perbaharui,memperbarui
nyebelin,menyebalkan
ajg,anjing
nyamanaman,nyaman aman
errormau,eror mau
sdg,sedang
ngsi,mengisi
goood,bagus
pembaharuan,pembaruan
memory,memori
ponsel,telepom
apdret,meningkatkan
photo,foto
satukarna,satu karena
kesanya,kesan
teleponlupa,telepon lupa
gojeksaya,gojek saya
goridepunya,goride punya
costomer,pelanggan
jugapinjaman,juga pinjaman
lolosin,lolos
ditolakpadahal,ditolak padahal
sepidan,sepi dan
orderujung,order ujung
kontrakankrna,kontrakan karena
bayar payah
konsletyg,konslet
dpilihada,dipilih ada
pinjampadahal,pinjam padahal
kayadan,kaya dan
ditolakdalam,ditolak dalam
besertamukecewa,beserta kecewa
sendri,sendiri
custamer,pelanggan
pemesannya,pemesan 
standby,bersiap
plisssss,tolong
hilangapa,hilang apa
bcamohon,baca mohon
seruu,seru
semuaakun,semua akun
penontonsemoga,penonton semoga
burukkenapa,buruk kenapa
nyambung,sambung
msmbantu,membantu
amburadul,kacau
lebaaayyy,lebay
kabarin,berkabar
handle,menangani
casback,uang kembali
emank,memang
anjink,anjing
gopayplusnya,gopayplus
cashbacknya,uang kembali
gooddd,bagus
costumernya,pelanggan
coatumer,pelanggan
mantapp,mantap
motordan,motor dan
customerbukan,pelanggan bukan
argosehingga,harga sehingga
tersebut,tersebut belum
ngapa,mengapa
dibekukkan,pembekuan
aduhh,aduh
menonal,menolak
link,tautan
ngirim,mengirim
bngat,banget
hpnya,telepon
offer,menawarkan
gojekmasih,gojek masih
topdrivernya,top pengemudi
perbaiki,memperbaiki
diicancel,membatalkan
temenpayah,teman payah
fix,memperbaiki
nyesuaiin,menyesuaikan
ngomel,memarahi
kecewa,kecewa
aktifin,mengaktifkan
lamaa,lama
bangeeett,banget
konek,menghubungkan
bintaang,bintang
gojekgak,gojek gak
ransfer,transfer
belaanja,belanja
alfaterus,alfa terus
diapainmaau,apa mau
gojekmitra,gojek mitra
updater,memperbarui
gagaldki,gagal
pahamnambah,paham nambah
taiii,tahi
respect,menghormati
alhasil,hasil
transsaksi,transaksi
kurangin,mengurangi
bosok,busuk
biasadengan,biasa dengan
sesuaimau,sesuai mau
yakalau,iya kalau
dllsiap,dan lain lain siap
firal,viral
gratisin,gratis
ramadan,ramadhan
not,tidak
tibaramadan,tiba ramadhan
inigood,ini bagus
protectionbyk,perlindungan banyak
nyamantap,mantap
kli,kali
dipesan,memesan
toast,roti bakar
legends,legenda
application,aplikasi
masukkin,memasuki
sdah,sudah
peraktis,praktis
harganyatuh,harganya
fiks,memperbaiki
manggil,memanggil
dulukamu,dulu kamu
updatemohon,memperbarui mohon
apliksi,aplikasi
dikotakkotakin,dikotakkan
fast,cepat
gampangin,menyepelekan
laporang,laporan
sybuat,saya buat
bayarhutang,bayar hutang
jaringanpadahal,jaringan padahal
timer,waktu
bad,buruk
berturutturut,berturut turut
tulisannya,tulisan
bnayak,banyak
nech,ini
gopy,gopay
ane,saya
orderann,order
dalem,dalam
curut,tikus
sakitmaksudnya,sakit maksudnya
jamposisi,jam posisi
pesananannyaatau,pesananan atau
nysemangat,semangat
susahtiba,susah tiba
lagihasil,lagi hasil
rekeningemang,rekening memang
downgrade,menurun
fine,baik
gojegnunggu,gojek menunggu
dicancel,membatalkan
ngejer,mengejar
keretamending,kereta mending
cpt,cepat
doank,doang
potonya,fotonya
pembyaran,pembayaran
bungkusbiaya,bungkus biaya
anehsudah,aneh sudah
biasapantes,biasa pantas
bertransaksi,transaksi
hubungin,menghubungi
gagaldan,gagal dan
ngalamin,mengalami
paylaterrrrrrr,bayar nanti
lamaaaaa,lama
pling,paling
danke,terima kasih
yatolong,tolong
gaada,tidak ada
you,kamu
gopaypinjamnya,gopaypinjam
explorer,menjelajah
pantas
telpon,telepon
mengecewakangopay,mengecewakan gopay
janggalanehnomor,janggal aneh nomor
sayaakun,saya akun
sayakok,saya kok
janggalsangat,janggal sangat
iniskrg,ini sekarang
gaksampe,tidak sampai
nyasar,tersasar
ilangsy,hilang
terusgimana,terus bagaimana
ordertapi,order tapi
berubahubah,berubah
penipuanbaru,penipuan baru
nyadibalikin,balikan
dongkenapa,kenapa
bangettttttttsaya,banget saya
ituuuuu,itu
gojekaman,gojek aman
ntuk,untuk
jalana,jalan
thank,makasih
aja,saja
emailemail,email
last,terakhir
alternate,alternatif
connect,terhubung
fiture,fitur
gojekkarena,gojek karena
sekarangudah,sekarang udah
bonuskarena,bonus karena
oderannya,order
josss,bagus
dilamalamain,lama
dikuncidiblokir,dikunci diblokir
byee,selamat tinggal
apapunsekian,apapun sekian
helpful,membantu
pelayanannyapenjemputannya,pelayanan penjemputan
luarrr,luar
biasaaa,biasa
perfect,sempurna
tops,top
bangkruttttttttt,bangkrut
kito,kita
topupnya,isi ulang
top up,isi ulang
pokonamah,pokoknya
explore,menjelajah
ready,siap
iki,ini
berkalikali,berkali kali
part,bagian
time,waktu
ramadhanmohon,ramadhan mohon
meratasalam,merata salam
ruwet,ribet
sangaaat,sangat
buruuuukkk,buruk
febuari,februari
touring,tur
nrima,terima
anjingg,anjing
emergency,darurat
easy,mudah
macett.macet
ngeburu,keburu
customerudh,pelanggan sudah
nunggupenipuan,menunggu penipuan
dasarjangan,dasar jangan
hilangdasar,hilang dasar
bocil,bocah
pokoknyaa,pokoknya
cepatgk,cepat tidak
terkadanga,terkadang
hilangwlupun,hilang walaupun
byktdk,banyak tidak
danawlupun,dan walaupun
finger,jari
pasword,kata sandi
print,mencetak
laporin,melapor
helpdesk,bantuan
alesan,alasan
dikerjain,dikerjakan
ditanggepin,menanggapi
gapake,tidak pakai
mnunggu,menunggu
bisajawaban,bisa jawaban
sllalu,selalu
oernah,pernah
kemahalanpadahal,kemahalan padahal
parahsudah,parah sudah
lemotsinyal,lemot sinyal
baruyang,baru yang
dkt,dekat
salaha,salah
yahapa,apa
mkan,makin
vocernya,kupon
pindahin,pindah
dtng,datang
tpat,tepat
trouble,masalah
sayaa,saya
uptade,memperbarui
smkin,semakin
sekalisemoga,sekali semoga
makasihh,makasih
satusemua,satu semua
pelanggancustomernya,pelanggan
kendor,kendur
benarsesuai,benar sesuai
bukak,buka
nolong,menolong
barusaannn,barusan
isiin,isi
gwww,saya
gantiiii,ganti
diaa,dia
uangg,uang
gadikasih,tidak dikasih
costumers,pelanggan
payahhhhhh,payah
diresponnnnnn,menanggapi
mantapktolong,mantap tolong
memuas,memuaskan
diaterin,diantarkan
basic,dasar
dbutuhkan,dibutuhkan
walai,walau
sengajatdk,sengaja tidak
diinstall,memasang
vouchersekarang,kupon sekarang
voucherpromo,kupon promosi
ngg,tidak
fto,foto
diaktifin,mengaktifkan
bcanya,bacanya
bangrut,bangkrut
performance,performa
okee,oke
bisasaya,bisa saya
awesome,menakjubkan
ngebut,kencang
sebagianpadahal,sebagian padahal
meninggalbagi,meninggal bagi
sep,sip
lalin,lalu lintas
nopol,nomor polisi
saur,sahur
kebnyakan,kebanyakan
menunggulama,menunggu lama
realtime,langsung
bntk,bentuk
bugnyamaf,eror
team,tim
nggg,tidak
giveaaway,memberi
berpendidikanmau,berpendidikan
bisatapi,bisa tapi
share,membagikan
tag,tanda
perna,pernah
xpun,sekalipun
endonesia,indonesia
follow,mengikuti
ribetttttt,ribet
nma,nama
spectaluler,spektakuler
adasetelah,ada setelah
barumalah,baru malah
ilangawalnya,ilang awalnya
sipp.,sip
role,peran
akalmau,akal mau
digunain,menggunakan
bepergiandi,bepergian
gift,hadiah
gakadaa,tidak ada
scamgopay,penipuan gopay
percumatidak,percuma tidak
nilainua,nilainya
setiagopaylater,setia gopaylater
jugamalah,juga malah
chatt,mengobrol
gojeknamun,gojek namun
butuhin,butuhkan
sajaenakaman,saja enak aman
ngumpulin,mengumpulkan
sperti,seperti
bisahadeh,bisa aduh
transparanfer,transfer
cigarrete,rokok
malezzzzz,malas
pickup,mengambil
shopeetokopedia,shopee tokopedia
payment,pembayaran
jadiin,jadikan
belanjamakanan,belanja makanan
solo,sendiri
squad,berkelompok
knock,memukul
full,penuh
taggal,tanggal
gocargocar,gocar
goridegocar,goride gocar
apalg,apalagi
sosmed,sosial media
report,laporkan
effort,usaha
sdng,sedang
danalink,dana tautan
tranferan,transfer
inipadahal,ini padahal
normernya,nomornya
barubaru,baru
setatus,status
buffering,penyangga
orderin,order
chek,cek
shippp,sip
pesenan,pesanan
sediri,sendiri
strategy,strategi
and,dan
beatiful,cantik
aplikasion,aplikasi
nicenice,bagus
chatlive,mengobrol langsung
shop,belanja
bedain,membedakan
perbakin,memperbaiki
lpangan,lapangan
isthebest,yang terbaik
aplikasikadang,aplikasi kadang
daftrakan,mendaftarkan
masukkkk,masuk
kesalahannnnn,kesalahan
pinterus,pin terus
salahterus,salah terus
bisaudah,bisa sudah
dimasukin,memasukkan
dialfamar,di alfamart
lv,level
drivet,pengemudi
fan,kipas
utukketerengan,untuk keterangan
prakteknha,prakteknya
memngecewakan,mengecewakan
sagnean,mesum
ordernyapada,order pada
keramahanya,keramahan
attitude,sikap
customerorang,pelanggan orang
bkn,bukan
restoada,restoran ada
commentbagus,komentar bagus
syekali,sekali
manteb,mantap
ngedit,mengedit
loksi,lokasi
pick,memilih
mke,memakai
bz,bisa
bli,beli
antri,antre
ky,kaya
nggu,menunggu
hpku,telepon
ktpku,ktp
ribettt,ribet
diinbox,pesan
asuuuuu,anjing
flash,cepat
discon,diskon
im,saya
atasin,atasi
downloadnya,unduh
nunggunya,menunggu
ending,akhir
ngantuk,mengantuk
ramahongkir,ramah ongkos kirim
murahpertahankan,murah pertahankan
offers,menawarkan
niatt,niat
gaboleh,tidak boleh
gilaaaa,gila
selular,seluler
lolaaaa,lemot
cape,capai
muraheh,murah
familyfrenly,ramah keluarga
max,maksimal
hatitapi,hati tapi
bagushanya,bagus hanya
sbnrnya,sebenarnya
walpun,walaupun
gbsa,tidak bisa
mksd,maksud
banding,menawar
gorideakses,goride akses
minggusementara,minggu sementara
lainnyakrn.lainnya karena
trsakhirnya,terus akhrinya
murahdan,murah dan
jmptpun,jemput
almt,alamat
smsemenjak,semenjak
voucerkrn,kupon karena
goridetolong,goride tolong
sklhkadang,sekolah kadang
jooooosss,bagus
lainparah,lain parah
gojekpemilihan,gojek pemilihan
lamapadahal,lama padahal
nganggur,menganggur
lamamengecewakan,lama mengecewakan
overallsemua,semua
nomernyaterus,nomornya terus
handphone,telepon
jejelin,menjejalkan
dikokopin,menenggak
oprekan,rakitan
muluh,mulu
aktifin,mengaktifkan
live,langsung
halooo,halo
sistimnya,sistemnya
blokirrr,blokir
namber,nomor
one,satu
deres,deras
kebon,kebun
custumerkan,pelanggan
deal,kesepakatan
pengemudinya,pengemudi
inisaya,ini saya
duludan,dulu dan
ajakecewa,aja kecewa
aplikatornyapotongan,aplikatornya potongan
menggilalebih,menggila lebih
transakasi,transaksi
gpapa,tidak apa
camkann,camkan
goodsangat,bagus sangat
yessss,iya
mantapsesuai,mantap sesuai
komplin,komplain
gopeyleter,gopaylater
bayarlebih,bayar lebih
terrawat,terawat
dikurangi,mengurangi
pembayaranongkosnya,pembayaran ongkosnya
komplem,komplain
kejelasanparah,kejelasan parah
didiemin,mendiammi
korupsitapi,korupsi tapi
nyopet,mencopet
ngebadog,makan
paraaahhhh,parah
sukak,suka
lter,liter
brubah,berubah
ajaaa,saja
failed,gagal
gooood,bagus
sebelahditolak,sebelah ditolak
ngaruh,mempengaruhi
helped,terbantu
transportation,transportasi
delivery,pengiriman
manything,banyak hal
ngorder,order
diinput,memasukkan
bagiin,membagikan
pkidriver,pakai pengemudi
ramahdatang,ramah datang
siiipppmembantu,sip membantu
tololll,tolol
bodohin,membodohi
ngebantu,membantu
amanaman,aman aman
capture,menangkap
black,hitam
screen,layar
ngefreeze,beku
hang,macet
gopayyy,gopay
gofoodnya,gofood
mkasih,makasih
dipaksain,memaksakan
dongberteduh,dong berteduh
kapooookkkkkkkkkkkkkkkk,kapok
gooodd,bagus
pencaharian,pencarian
ngakalinmahal,mengakali mahal
dampai,sampai
ktapi,tapi
kkan,kan
diskonnyamakin,diskon makin
ngancam,mengancam
updatetapi,memperbarui tapi
kndalatolong,kendala tolong
abisin,menghabiskan
lemotnya,lemot
safety,keamanan
diturunin,menurunkan
diksih,memberikan
ngebatalin,membatalkan
trmksh,terima kasih
komen,komentar
udahh,sudah
malahhh,malah
luck,beruntung
ngerjain,mengerjakan
drive,mengendarai
aplikasiny,aplikasinya
ambilmasak,ambil masak
dapt,dapat
notifnya,notifikasinya
minjem,meminjamkan
lamasopan,lama sopan
dihilangin,dihilangkan
nyampah,sampah
past,lampau
dngn,dengan
mkash,makasih
lopyu,cinta kamu
nutup,tutup
ngegacorin,membaguskan
at,di
done,sudah
ngaternya,mengantarnya
message,pesan
nganterin,mengantarkan
lainya,lainnya
mantapbisa,mantap bisa
edan,gila
gojegmasa,gojek masa
cusmater,pelanggan
nyungsep,jatuh
censelnya,membatalkan
ntar,nanti
prtma,pertama
cba,coba
gofoodtrnyata,gofood ternyata
denger,dengar
customervoucher,pelanggan kupon
orderannya,order
adapercuma,ada percuma
josssssssss,bagus
perbaikiproses,perbaiki proses
jauhjauh,jauh jauh
semalet,selamat
responya,responnya
pelayananya,pelayanannya
thankyou,terima kasih
drivery,pengemudi
responsibe,tanggung jawab
mines,minus
much,banyak
bwberapa,beberapa
customers,pelanggan
gda,tidak ada
prbhn,perubahan
uinstal,mencopot
move,pergi
slurr,teman
missqueen,miskin
sekarnag,sekarang
search,mencari
akuaku,aku
bukakesel,buka kesal
nyaaku,nya aku
drivenya,pengemudinya
asikkemahalangak,asik kemahalan tidak
maksi,makasi
dreper,pengguna
gorid,goride
premuka,pramuka
custmer,pelanggan
orderannunggu,order menunggu
diver,pengemudi
narik,tarik
danasaldo,dana saldo
outlet,toko
prihal,perihal
lokasibisa,lokasi bisa
ngedan,gila
gopaysdh,gopay sudah
baleg,balij
aing,saya
star,bintang
geus,sudah
euweuh,tidak ada
teu,tidak
pningkatan,peningkatan
bere,memberi
tara,tidak pernah
kumaha,bagaimana
anu,yang
blog,tolol
cancelan,membatalkan
nu,yang
jang,yang
maraban,makanan
pamajikan,istri
orderana,order
apkikasi,aplikasi
mbulet,mutar
terdaftarganti,terdaftar ganti
laim,lain
cb,coba
jwabannya,jawabannya
nyakitin,menyakiti
arek,anak
kabuka,terbuka
jossssd,bagus
discount,diskon
hilanglangsung,hilang langsung
ook,oke
kontolllllllll,kontol
dicancellgiliran,membatalkan giliran
rivallangsung,rival langsung
gocarngeluh,gocar mengeluh
adagak,ada tidak
duitwhat,duit apa
joke,lelucon
gopaylatersayang,gopaylater sayang
saranghae,cinta
work,bekerja
together,bersama
ride,mengendarai
okeee,oke
upgradetapi,meningkatkan tapi
karyawanyalagian,karyawanya lagian
ngeluh,mengeluh
update,memperbarui
upgrade,meningkatkan
gajelass,tidak jelas
ngeluh,mengeluh
food,makanan
nice,bagus
gojekjika,gojek jika
terusenerus,terus menerus
owner,pemilik
uninstall,menghapus
so,jadi
gojekkarna,gojek karena
pesanditambah,pesan ditambah
canggihtolong,canggih tolong
liet,lihat
drivermu,pengemudi kamu
murahpaket,murah paket
hape,telepon
download,unduh
costumer,pelanggan
best,terbaik
very,sangat
recommended,rekomendasi
ngasih,memberikan
syg,sayang
jos,bagus
acc,diterima
topup,isi ulang
nicee,bagis
wallet,dompet
transferdi,transfer
simple,simpel
cool,keren
anyep,tawar
later,nanti
double,dobel
yes,iya
unistaall,mencopot
latter,nanti
always,selalu
helpfull,membantu
jga,jaga
me,saya
anjirrrrr,anjir
anjenk,anjing
brp,berapa
bagusin,membaguskan
maintenance,perawatan
weekdays,hari kerja
ngehambat,menghambat
process,proses
didnt,tidak
gabia,tidak bisa
anajy,keren
badbad,buruk
apply,menerapkan
vouchernya,kuponnya
terdetect,menemukan
dapet,dapat
sma,sama
service,pelayanan
siitransaksi,transaksi
aprovall,persetujuan
danalebih,dana lebih
blue,biru
bird,burung
digrab,di grab
excellent,bagus sekali
bug,kesalahan
gopayplusgojek,gopayplus gojek
joossseeeee,bagus
barujangan,baru jangan
game,permainan
ranking,peringkat
goodddsss,bagus
coin,koin
promoannya,promosinya
paraaahhh,parah
jelass,jelas
gojekgofood,gofood
dsaat,disaat
login,masuk
okey,oke
bagusdriver,bagus pengemudi
jelasanparah,jelasan parah
streaming,mengalir
bsh,basah
alhamdulillahbabang,alhamdulillah abang
terusgopay,terus gopay
ovokedepannyagopay,ovo kedepannya gopay
urgent,mendesak
worth,bernilai
development,mengembangkan
alfamidibeda,alfamidi beda
driverklo,pengemudi kalau
nemnuin,menemukan